,precision,recall,f1-score,support
negative,0.9768280123583934,0.9571140262361252,0.9668705402650357,1982.0
neutral,0.9484629294755877,0.9641544117647058,0.9562443026435733,1088.0
positive,0.9583778014941302,0.9697624190064795,0.9640365002683843,1852.0
accuracy,0.9634295002031694,0.9634295002031694,0.9634295002031694,0.9634295002031694
macro avg,0.9612229144427037,0.9636769523357702,0.9623837810589978,4922.0
weighted avg,0.9636157001484975,0.9634295002031694,0.9634552642378214,4922.0
