,precision,recall,f1-score,support
negative,0.9437005039596832,0.930173147885325,0.9368879994282038,7046.0
neutral,0.9685929648241206,0.9641517298874531,0.9663672446208482,7197.0
positive,0.9274697790746145,0.9450658360470056,0.9361851332398319,7063.0
accuracy,0.9465878156387872,0.9465878156387872,0.9465878156387872,0.9465878156387872
macro avg,0.9465877492861394,0.9464635712732612,0.9464801257629613,21306.0
weighted avg,0.9467284505934069,0.9465878156387872,0.9466128555139539,21306.0
