,precision,recall,f1-score,support
negative,0.9497262319561971,0.9626639757820383,0.9561513405161614,1982.0
neutral,0.9017543859649123,0.9448529411764706,0.9228007181328545,1088.0
positive,0.9458544839255499,0.9055075593952484,0.9252413793103449,1852.0
accuracy,0.9372206420154409,0.9372206420154409,0.9372206420154409,0.9372206420154409
macro avg,0.9324450339488864,0.9376748254512525,0.9347311459864537,4922.0
weighted avg,0.937665312453703,0.9372206420154409,0.9371487551227826,4922.0
