,precision,recall,f1-score,support
negative,0.9138423846467946,0.9528810672722112,0.932953519071771,7046.0
neutral,0.9693791946308725,0.9633180491871614,0.9663391177085512,7197.0
positive,0.9516674012046423,0.91717400538015,0.9341023792357607,7063.0
accuracy,0.9445696048061579,0.9445696048061579,0.9445696048061579,0.9445696048061579
macro avg,0.9449629934941032,0.9444577072798408,0.9444650053386944,21306.0
weighted avg,0.9451413855574999,0.9445696048061579,0.9446117633563464,21306.0
