,precision,recall,f1-score,support
negative,0.9360293081583768,0.9428044280442804,0.9394046524782578,7046.0
neutral,0.9688639551192146,0.9598443796026122,0.9643330774062958,7197.0
positive,0.9392569571973443,0.9413846807305678,0.940319615330222,7063.0
accuracy,0.9480897399793485,0.9480897399793485,0.9480897399793485,0.9480897399793485
macro avg,0.9480500734916452,0.9480111627924868,0.9480191150715919,21306.0
weighted avg,0.9481905697438163,0.9480897399793485,0.9481285920647833,21306.0
