,precision,recall,f1-score,support
negative,0.9372905696505505,0.987891019172553,0.9619258167526407,1982.0
neutral,0.9724334600760456,0.9402573529411765,0.9560747663551403,1088.0
positive,0.9713644020213363,0.9341252699784017,0.9523809523809523,1852.0
accuracy,0.9571312474603819,0.9571312474603819,0.9571312474603819,0.9571312474603819
macro avg,0.9603628105826442,0.9540912140307104,0.9567938451629111,4922.0
weighted avg,0.9578798021441779,0.9571312474603819,0.957041007396922,4922.0
