,precision,recall,f1-score,support
negative,0.9236063317274604,0.9523133692875391,0.9377401998462722,7046.0
neutral,0.9657562733952586,0.9679032930387661,0.9668285912560722,7197.0
positive,0.9556239015817223,0.9238284015290953,0.9394572025052192,7063.0
accuracy,0.9481366751149911,0.9481366751149911,0.9481366751149911,0.9481366751149911
macro avg,0.9483288355681472,0.9480150212851335,0.9480086645358545,21306.0
weighted avg,0.9484581681145717,0.9481366751149911,0.9481352220351614,21306.0
