,precision,recall,f1-score,support
negative,0.9336977852537146,0.9453590689753051,0.9394922425952045,7046.0
neutral,0.9695275370422142,0.9637348895373072,0.9666225350149815,7197.0
positive,0.9435736677115988,0.9375619425173439,0.940558198991549,7063.0
accuracy,0.9489815075565569,0.9489815075565569,0.9489815075565569,0.9489815075565569
macro avg,0.9489329966691759,0.9488853003433187,0.9488909922005785,21306.0
weighted avg,0.9490746782144706,0.9489815075565569,0.9490100105747651,21306.0
