,precision,recall,f1-score,support
negative,0.9671882887430591,0.9667003027245207,0.9669442341660357,1982.0
neutral,0.9695817490494296,0.9375,0.9532710280373831,1088.0
positive,0.9518263631551085,0.9708423326133909,0.9612403100775192,1852.0
accuracy,0.9618041446566437,0.9618041446566437,0.9618041446566437,0.9618041446566437
macro avg,0.9628654669825325,0.9583475451126372,0.9604851907603127,4922.0
weighted avg,0.9619371303977617,0.9618041446566437,0.9617755800254614,4922.0
