,precision,recall,f1-score,support
negative,0.9524271844660194,0.9899091826437941,0.9708065314200891,1982.0
neutral,0.9755639097744361,0.9540441176470589,0.9646840148698885,1088.0
positive,0.9844271412680756,0.9557235421166307,0.9698630136986301,1852.0
accuracy,0.9691182446160097,0.9691182446160097,0.9691182446160097,0.9691182446160097
macro avg,0.9708060785028437,0.9665589474691613,0.9684511866628692,4922.0
weighted avg,0.9695821371545535,0.9691182446160097,0.9690981419794632,4922.0
