,precision,recall,f1-score,support
negative,0.9493917274939173,0.984359233097881,0.9665593262323507,1982.0
neutral,0.9700772200772201,0.9237132352941176,0.9463276836158193,1088.0
positive,0.9590387766247952,0.9481641468682506,0.9535704588650556,1852.0
accuracy,0.9573344169036977,0.9573344169036977,0.9573344169036977,0.9573344169036977
macro avg,0.9595025747319775,0.9520788717534164,0.9554858229044085,4922.0
weighted avg,0.9575941149219993,0.9573344169036977,0.9571998362829365,4922.0
