,precision,recall,f1-score,support
negative,0.9387951807228916,0.9828456104944501,0.9603155040670446,1982.0
neutral,0.961646398503274,0.9448529411764706,0.9531757070004636,1088.0
positive,0.9775028121484814,0.9384449244060475,0.9575757575757575,1852.0
accuracy,0.9577407557903291,0.9577407557903291,0.9577407557903291,0.9577407557903291
macro avg,0.9593147971248822,0.9553811586923228,0.9570223228810887,4922.0
weighted avg,0.9584109178917758,0.9577407557903291,0.9577063797862027,4922.0
